"Scenario","Attribute","Commodity","Process","Period","Value"
"Tui","VAR_Cap","-","C_EDU-MPS_-ELC00","2018","0.001394"
"Tui","VAR_Cap","-","C_EDU-MPS_-ELC00","2025","0.000418"
"Tui","VAR_Cap","-","C_EDU-MPS_-PET00","2018","0.000072"
"Tui","VAR_Cap","-","C_EDU-MPS_-PET00","2025","0.000047"
"Tui","VAR_Cap","-","C_EDU-MPS_-PET00","2030","0.000029"
"Tui","VAR_Cap","-","C_EDU-MPS_-PET00","2035","0.000011"
"Tui","VAR_Cap","-","C_EDU-OTH_ELEC-ELC","2025","0.553762"
"Tui","VAR_Cap","-","C_EDU-OTH_ELEC-ELC","2030","0.597170"
"Tui","VAR_Cap","-","C_EDU-OTH_ELEC-ELC","2035","0.625200"
"Tui","VAR_Cap","-","C_EDU-OTH_ELEC-ELC","2040","0.636934"
"Tui","VAR_Cap","-","C_EDU-OTH_ELEC-ELC","2045","0.643511"
"Tui","VAR_Cap","-","C_EDU-OTH_ELEC-ELC","2050","0.646742"
"Tui","VAR_Cap","-","C_EDU-OTH_ELEC-ELC","2055","0.648157"
"Tui","VAR_Cap","-","C_EDU-OTH_ELEC-ELC","2060","0.648533"
"Tui","VAR_Cap","-","C_EDU-OTH_ELEC-ELC00","2018","0.014840"
"Tui","VAR_Cap","-","C_EDU-RF_Refriger-ELC","2025","0.017737"
"Tui","VAR_Cap","-","C_EDU-RF_Refriger-ELC","2030","0.021394"
"Tui","VAR_Cap","-","C_EDU-RF_Refriger-ELC","2035","0.022399"
"Tui","VAR_Cap","-","C_EDU-RF_Refriger-ELC","2040","0.022819"
"Tui","VAR_Cap","-","C_EDU-RF_Refriger-ELC","2045","0.023055"
"Tui","VAR_Cap","-","C_EDU-RF_Refriger-ELC","2050","0.023170"
"Tui","VAR_Cap","-","C_EDU-RF_Refriger-ELC","2055","0.023221"
"Tui","VAR_Cap","-","C_EDU-RF_Refriger-ELC","2060","0.023234"
"Tui","VAR_Cap","-","C_EDU-RF_Refriger-ELC00","2018","0.000532"
"Tui","VAR_Cap","-","C_EDU-RF_Refriger-ELC00","2025","0.000066"
"Tui","VAR_Cap","-","C_EDU-SC_AirHP-ELC","2025","3.672155"
"Tui","VAR_Cap","-","C_EDU-SC_AirHP-ELC","2030","5.310506"
"Tui","VAR_Cap","-","C_EDU-SC_AirHP-ELC","2035","5.559770"
"Tui","VAR_Cap","-","C_EDU-SC_AirHP-ELC","2040","5.664115"
"Tui","VAR_Cap","-","C_EDU-SC_AirHP-ELC","2045","5.722607"
"Tui","VAR_Cap","-","C_EDU-SC_AirHP-ELC","2050","5.751341"
"Tui","VAR_Cap","-","C_EDU-SC_AirHP-ELC","2055","5.763924"
"Tui","VAR_Cap","-","C_EDU-SC_AirHP-ELC","2060","5.767268"
"Tui","VAR_Cap","-","C_EDU-SC_AirHP-ELC00","2018","0.131965"
"Tui","VAR_Cap","-","C_EDU-SC_AirHP-ELC00","2025","0.039589"
"Tui","VAR_Cap","-","C_EDU-SH_AIRHP-ELC","2025","3.858896"
"Tui","VAR_Cap","-","C_EDU-SH_AIRHP-ELC","2030","7.950779"
"Tui","VAR_Cap","-","C_EDU-SH_AIRHP-ELC","2035","10.891226"
"Tui","VAR_Cap","-","C_EDU-SH_AIRHP-ELC","2040","13.522130"
"Tui","VAR_Cap","-","C_EDU-SH_AIRHP-ELC","2045","15.683915"
"Tui","VAR_Cap","-","C_EDU-SH_AIRHP-ELC","2050","17.524550"
"Tui","VAR_Cap","-","C_EDU-SH_AIRHP-ELC","2055","17.568508"
"Tui","VAR_Cap","-","C_EDU-SH_AIRHP-ELC","2060","20.147478"
"Tui","VAR_Cap","-","C_EDU-SH_AIRHP-ELC00","2018","0.022894"
"Tui","VAR_Cap","-","C_EDU-SH_AIRHP-ELC00","2025","0.006868"
"Tui","VAR_Cap","-","C_EDU-SH_Boiler-COA00","2018","0.025542"
"Tui","VAR_Cap","-","C_EDU-SH_Boiler-COA00","2025","0.018391"
"Tui","VAR_Cap","-","C_EDU-SH_Boiler-COA00","2030","0.013282"
"Tui","VAR_Cap","-","C_EDU-SH_Boiler-COA00","2035","0.008174"
"Tui","VAR_Cap","-","C_EDU-SH_Boiler-COA00","2040","0.003065"
"Tui","VAR_Cap","-","C_EDU-SH_Boiler-DSL00","2018","0.006018"
"Tui","VAR_Cap","-","C_EDU-SH_Boiler-DSL00","2025","0.004333"
"Tui","VAR_Cap","-","C_EDU-SH_Boiler-DSL00","2030","0.003129"
"Tui","VAR_Cap","-","C_EDU-SH_Boiler-DSL00","2035","0.001926"
"Tui","VAR_Cap","-","C_EDU-SH_Boiler-DSL00","2040","0.000722"
"Tui","VAR_Cap","-","C_EDU-SH_Boiler-ELC","2030","2.567287"
"Tui","VAR_Cap","-","C_EDU-SH_Boiler-ELC","2035","2.567287"
"Tui","VAR_Cap","-","C_EDU-SH_Boiler-ELC","2040","2.567287"
"Tui","VAR_Cap","-","C_EDU-SH_Boiler-ELC","2045","2.567287"
"Tui","VAR_Cap","-","C_EDU-SH_Boiler-ELC","2050","2.567287"
"Tui","VAR_Cap","-","C_EDU-SH_Boiler-ELC","2055","2.567287"
"Tui","VAR_Cap","-","C_EDU-SH_Boiler-FOL00","2018","0.000995"
"Tui","VAR_Cap","-","C_EDU-SH_Boiler-FOL00","2025","0.000716"
"Tui","VAR_Cap","-","C_EDU-SH_Boiler-FOL00","2030","0.000517"
"Tui","VAR_Cap","-","C_EDU-SH_Boiler-FOL00","2035","0.000318"
"Tui","VAR_Cap","-","C_EDU-SH_Boiler-FOL00","2040","0.000119"
"Tui","VAR_Cap","-","C_EDU-SH_Boiler-NGA00","2018","0.115074"
"Tui","VAR_Cap","-","C_EDU-SH_Boiler-NGA00","2025","0.082854"
"Tui","VAR_Cap","-","C_EDU-SH_Boiler-NGA00","2030","0.059839"
"Tui","VAR_Cap","-","C_EDU-SH_Boiler-NGA00","2035","0.036824"
"Tui","VAR_Cap","-","C_EDU-SH_Boiler-NGA00","2040","0.013809"
"Tui","VAR_Cap","-","C_EDU-SH_Burner-NGA00","2018","0.059513"
"Tui","VAR_Cap","-","C_EDU-SH_Burner-NGA00","2025","0.024797"
"Tui","VAR_Cap","-","C_EDU-SH_GHP-ELC","2030","0.312293"
"Tui","VAR_Cap","-","C_EDU-SH_GHP-ELC","2035","0.312293"
"Tui","VAR_Cap","-","C_EDU-SH_GHP-ELC","2040","0.312293"
"Tui","VAR_Cap","-","C_EDU-SH_GHP-ELC","2045","0.312293"
"Tui","VAR_Cap","-","C_EDU-SH_RH-ELC","2025","12.288074"
"Tui","VAR_Cap","-","C_EDU-SH_RH-ELC","2030","13.251298"
"Tui","VAR_Cap","-","C_EDU-SH_RH-ELC","2035","12.485957"
"Tui","VAR_Cap","-","C_EDU-SH_RH-ELC","2040","11.306926"
"Tui","VAR_Cap","-","C_EDU-SH_RH-ELC","2045","9.995728"
"Tui","VAR_Cap","-","C_EDU-SH_RH-ELC","2050","8.610788"
"Tui","VAR_Cap","-","C_EDU-SH_RH-ELC","2055","8.629626"
"Tui","VAR_Cap","-","C_EDU-SH_RH-ELC","2060","8.634634"
"Tui","VAR_Cap","-","C_EDU-SH_RH-ELC00","2018","0.431095"
"Tui","VAR_Cap","-","C_EDU-SH_RH-ELC00","2025","0.129329"
"Tui","VAR_Cap","-","C_EDU-WH_AIRHP-ELC","2035","0.000261"
"Tui","VAR_Cap","-","C_EDU-WH_AIRHP-ELC","2040","0.000261"
"Tui","VAR_Cap","-","C_EDU-WH_AIRHP-ELC","2045","0.000261"
"Tui","VAR_Cap","-","C_EDU-WH_AIRHP-ELC","2050","0.000261"
"Tui","VAR_Cap","-","C_EDU-WH_Boiler-COA00","2018","0.001402"
"Tui","VAR_Cap","-","C_EDU-WH_Boiler-COA00","2025","0.001009"
"Tui","VAR_Cap","-","C_EDU-WH_Boiler-COA00","2030","0.000729"
"Tui","VAR_Cap","-","C_EDU-WH_Boiler-COA00","2035","0.000449"
"Tui","VAR_Cap","-","C_EDU-WH_Boiler-COA00","2040","0.000168"
"Tui","VAR_Cap","-","C_EDU-WH_Boiler-ELC","2035","0.020771"
"Tui","VAR_Cap","-","C_EDU-WH_Boiler-ELC","2040","0.023148"
"Tui","VAR_Cap","-","C_EDU-WH_Boiler-ELC","2045","0.024556"
"Tui","VAR_Cap","-","C_EDU-WH_Boiler-ELC","2050","0.024681"
"Tui","VAR_Cap","-","C_EDU-WH_Boiler-ELC","2055","0.024997"
"Tui","VAR_Cap","-","C_EDU-WH_Boiler-ELC","2060","0.025011"
"Tui","VAR_Cap","-","C_EDU-WH_Cylinder-ELC","2025","0.057479"
"Tui","VAR_Cap","-","C_EDU-WH_Cylinder-ELC","2030","0.277849"
"Tui","VAR_Cap","-","C_EDU-WH_Cylinder-ELC","2035","0.454638"
"Tui","VAR_Cap","-","C_EDU-WH_Cylinder-ELC","2040","0.537210"
"Tui","VAR_Cap","-","C_EDU-WH_Cylinder-ELC","2045","0.614545"
"Tui","VAR_Cap","-","C_EDU-WH_Cylinder-ELC","2050","0.648633"
"Tui","VAR_Cap","-","C_EDU-WH_Cylinder-ELC","2055","0.650052"
"Tui","VAR_Cap","-","C_EDU-WH_Cylinder-ELC","2060","0.650429"
"Tui","VAR_Cap","-","C_EDU-WH_Cylinder-ELC00","2018","0.016580"
"Tui","VAR_Cap","-","C_EDU-WH_Cylinder-ELC00","2025","0.008843"
"Tui","VAR_Cap","-","C_EDU-WH_Cylinder-ELC00","2030","0.003316"
"Tui","VAR_Cap","-","C_EDU-WH_Cylinder-LPG","2025","0.022040"
"Tui","VAR_Cap","-","C_EDU-WH_Cylinder-LPG","2030","0.045726"
"Tui","VAR_Cap","-","C_EDU-WH_Cylinder-LPG","2035","0.047872"
"Tui","VAR_Cap","-","C_EDU-WH_Cylinder-LPG","2040","0.048770"
"Tui","VAR_Cap","-","C_EDU-WH_Cylinder-LPG","2045","0.049274"
"Tui","VAR_Cap","-","C_EDU-WH_Cylinder-LPG","2050","0.049522"
"Tui","VAR_Cap","-","C_EDU-WH_Cylinder-LPG","2055","0.049630"
"Tui","VAR_Cap","-","C_EDU-WH_Cylinder-LPG","2060","0.049659"
"Tui","VAR_Cap","-","C_EDU-WH_Cylinder-NGA","2025","0.151629"
"Tui","VAR_Cap","-","C_EDU-WH_Cylinder-NGA","2030","0.187076"
"Tui","VAR_Cap","-","C_EDU-WH_Cylinder-NGA","2035","0.187076"
"Tui","VAR_Cap","-","C_EDU-WH_Cylinder-NGA","2040","0.153929"
"Tui","VAR_Cap","-","C_EDU-WH_Cylinder-NGA","2045","0.118481"
"Tui","VAR_Cap","-","C_EDU-WH_Cylinder-NGA","2050","0.118481"
"Tui","VAR_Cap","-","C_EDU-WH_Cylinder-NGA","2055","0.082032"
"Tui","VAR_Cap","-","C_EDU-WH_Cylinder-NGA","2060","0.082080"
"Tui","VAR_Cap","-","C_EDU-WH_Cylinder-NGA00","2018","0.004772"
"Tui","VAR_Cap","-","C_EDU-WH_Cylinder-NGA00","2025","0.002545"
"Tui","VAR_Cap","-","C_EDU-WH_Cylinder-NGA00","2030","0.000954"
"Tui","VAR_Cap","-","C_EDU-WH_Instant-ELC","2030","0.003201"
"Tui","VAR_Cap","-","C_EDU-WH_Instant-ELC","2035","0.010386"
"Tui","VAR_Cap","-","C_EDU-WH_Instant-ELC","2040","0.012697"
"Tui","VAR_Cap","-","C_EDU-WH_Instant-ELC","2045","0.014966"
"Tui","VAR_Cap","-","C_EDU-WH_Instant-ELC","2050","0.054106"
"Tui","VAR_Cap","-","C_EDU-WH_Instant-ELC","2055","0.054224"
"Tui","VAR_Cap","-","C_EDU-WH_Instant-ELC","2060","0.054255"
"Tui","VAR_Cap","-","C_EDU-WH_Instant-LPG","2025","0.084804"
"Tui","VAR_Cap","-","C_EDU-WH_Instant-LPG","2030","0.091452"
"Tui","VAR_Cap","-","C_EDU-WH_Instant-LPG","2035","0.090119"
"Tui","VAR_Cap","-","C_EDU-WH_Instant-LPG","2040","0.073156"
"Tui","VAR_Cap","-","C_EDU-WH_Instant-LPG","2045","0.066508"
"Tui","VAR_Cap","-","C_EDU-WH_Instant-LPG","2050","0.063560"
"Tui","VAR_Cap","-","C_EDU-WH_Instant-LPG","2055","0.049630"
"Tui","VAR_Cap","-","C_EDU-WH_Instant-LPG","2060","0.049659"
"Tui","VAR_Cap","-","C_EDU-WH_Instant-NGA","2025","0.140171"
"Tui","VAR_Cap","-","C_EDU-WH_Instant-NGA","2030","0.151159"
"Tui","VAR_Cap","-","C_EDU-WH_Instant-NGA","2035","0.138472"
"Tui","VAR_Cap","-","C_EDU-WH_Instant-NGA","2040","0.120918"
"Tui","VAR_Cap","-","C_EDU-WH_Instant-NGA","2045","0.109930"
"Tui","VAR_Cap","-","C_EDU-WH_Instant-NGA","2050","0.081853"
"Tui","VAR_Cap","-","C_EDU-WH_Instant-NGA","2055","0.082032"
"Tui","VAR_Cap","-","C_EDU-WH_Instant-NGA","2060","0.082080"
"Tui","VAR_Cap","-","C_HLTH-LT_FLU-ELC00","2018","0.003370"
"Tui","VAR_Cap","-","C_HLTH-LT_INC-ELC00","2018","0.000005"
"Tui","VAR_Cap","-","C_HLTH-LT_LED-ELC","2025","0.148852"
"Tui","VAR_Cap","-","C_HLTH-LT_LED-ELC","2030","0.173712"
"Tui","VAR_Cap","-","C_HLTH-LT_LED-ELC","2035","0.193647"
"Tui","VAR_Cap","-","C_HLTH-LT_LED-ELC","2040","0.203980"
"Tui","VAR_Cap","-","C_HLTH-LT_LED-ELC","2045","0.206087"
"Tui","VAR_Cap","-","C_HLTH-LT_LED-ELC","2050","0.207122"
"Tui","VAR_Cap","-","C_HLTH-LT_LED-ELC","2055","0.207575"
"Tui","VAR_Cap","-","C_HLTH-LT_LED-ELC","2060","0.207695"
"Tui","VAR_Cap","-","C_HLTH-LT_LED-ELC00","2018","0.001387"
"Tui","VAR_Cap","-","C_HLTH-LT_LED-ELC00","2025","0.000902"
"Tui","VAR_Cap","-","C_HLTH-LT_LED-ELC00","2030","0.000555"
"Tui","VAR_Cap","-","C_HLTH-LT_LED-ELC00","2035","0.000208"
"Tui","VAR_Cap","-","C_HLTH-MPM_-DSL00","2018","0.005437"
"Tui","VAR_Cap","-","C_HLTH-MPM_-DSL00","2025","0.003534"
"Tui","VAR_Cap","-","C_HLTH-MPM_-DSL00","2030","0.002175"
"Tui","VAR_Cap","-","C_HLTH-MPM_-DSL00","2035","0.000816"
"Tui","VAR_Cap","-","C_HLTH-MPM_-ELC","2025","0.127998"
"Tui","VAR_Cap","-","C_HLTH-MPM_-ELC","2030","0.155242"
"Tui","VAR_Cap","-","C_HLTH-MPM_-ELC","2035","0.203161"
"Tui","VAR_Cap","-","C_HLTH-MPM_-ELC","2040","0.248368"
"Tui","VAR_Cap","-","C_HLTH-MPM_-ELC","2045","0.279949"
"Tui","VAR_Cap","-","C_HLTH-MPM_-ELC","2050","0.336257"
"Tui","VAR_Cap","-","C_HLTH-MPM_-ELC","2055","0.336993"
"Tui","VAR_Cap","-","C_HLTH-MPM_-ELC","2060","0.337189"
"Tui","VAR_Cap","-","C_HLTH-MPM_-H2R","2030","0.002203"
"Tui","VAR_Cap","-","C_HLTH-MPM_-H2R","2035","0.030364"
"Tui","VAR_Cap","-","C_HLTH-MPM_-H2R","2040","0.028161"
"Tui","VAR_Cap","-","C_HLTH-MPM_-PET","2030","0.054628"
"Tui","VAR_Cap","-","C_HLTH-MPM_-PET","2035","0.054628"
"Tui","VAR_Cap","-","C_HLTH-MPM_-PET","2040","0.054628"
"Tui","VAR_Cap","-","C_HLTH-MPM_-PET","2045","0.054628"
"Tui","VAR_Cap","-","C_HLTH-MPM_-PET00","2018","0.002365"
"Tui","VAR_Cap","-","C_HLTH-MPM_-PET00","2025","0.001537"
"Tui","VAR_Cap","-","C_HLTH-MPM_-PET00","2030","0.000946"
"Tui","VAR_Cap","-","C_HLTH-MPM_-PET00","2035","0.000355"
"Tui","VAR_Cap","-","C_HLTH-MPS_-ELC","2025","0.116882"
"Tui","VAR_Cap","-","C_HLTH-MPS_-ELC","2030","0.169494"
"Tui","VAR_Cap","-","C_HLTH-MPS_-ELC","2035","0.177450"
"Tui","VAR_Cap","-","C_HLTH-MPS_-ELC","2040","0.180780"
"Tui","VAR_Cap","-","C_HLTH-MPS_-ELC","2045","0.182647"
"Tui","VAR_Cap","-","C_HLTH-MPS_-ELC","2050","0.183564"
"Tui","VAR_Cap","-","C_HLTH-MPS_-ELC","2055","0.183966"
"Tui","VAR_Cap","-","C_HLTH-MPS_-ELC","2060","0.184072"
"Tui","VAR_Cap","-","C_HLTH-MPS_-ELC00","2018","0.004250"
"Tui","VAR_Cap","-","C_HLTH-MPS_-ELC00","2025","0.001275"
"Tui","VAR_Cap","-","C_HLTH-OTH_ELEC-ELC","2025","0.559038"
"Tui","VAR_Cap","-","C_HLTH-OTH_ELEC-ELC","2030","0.602860"
"Tui","VAR_Cap","-","C_HLTH-OTH_ELEC-ELC","2035","0.631157"
"Tui","VAR_Cap","-","C_HLTH-OTH_ELEC-ELC","2040","0.643002"
"Tui","VAR_Cap","-","C_HLTH-OTH_ELEC-ELC","2045","0.649642"
"Tui","VAR_Cap","-","C_HLTH-OTH_ELEC-ELC","2050","0.652904"
"Tui","VAR_Cap","-","C_HLTH-OTH_ELEC-ELC","2055","0.654333"
"Tui","VAR_Cap","-","C_HLTH-OTH_ELEC-ELC","2060","0.654712"
"Tui","VAR_Cap","-","C_HLTH-OTH_ELEC-ELC00","2018","0.015115"
"Tui","VAR_Cap","-","C_HLTH-PH_Boiler-BIG","2025","0.015044"
"Tui","VAR_Cap","-","C_HLTH-PH_Boiler-BIG","2030","0.016224"
"Tui","VAR_Cap","-","C_HLTH-PH_Boiler-BIG","2035","0.016224"
"Tui","VAR_Cap","-","C_HLTH-PH_Boiler-BIG","2040","0.016224"
"Tui","VAR_Cap","-","C_HLTH-PH_Boiler-BIG","2045","0.013391"
"Tui","VAR_Cap","-","C_HLTH-PH_Boiler-BIG","2050","0.001179"
"Tui","VAR_Cap","-","C_HLTH-PH_Boiler-COA00","2018","0.001609"
"Tui","VAR_Cap","-","C_HLTH-PH_Boiler-COA00","2025","0.001158"
"Tui","VAR_Cap","-","C_HLTH-PH_Boiler-COA00","2030","0.000837"
"Tui","VAR_Cap","-","C_HLTH-PH_Boiler-COA00","2035","0.000515"
"Tui","VAR_Cap","-","C_HLTH-PH_Boiler-COA00","2040","0.000193"
"Tui","VAR_Cap","-","C_HLTH-PH_Boiler-NGA","2025","0.053724"
"Tui","VAR_Cap","-","C_HLTH-PH_Boiler-NGA","2030","0.119844"
"Tui","VAR_Cap","-","C_HLTH-PH_Boiler-NGA","2035","0.119844"
"Tui","VAR_Cap","-","C_HLTH-PH_Boiler-NGA","2040","0.119844"
"Tui","VAR_Cap","-","C_HLTH-PH_Boiler-NGA","2045","0.119844"
"Tui","VAR_Cap","-","C_HLTH-PH_Boiler-NGA","2050","0.066120"
"Tui","VAR_Cap","-","C_HLTH-PH_Boiler-PLT","2025","0.017933"
"Tui","VAR_Cap","-","C_HLTH-PH_Boiler-PLT","2030","0.161970"
"Tui","VAR_Cap","-","C_HLTH-PH_Boiler-PLT","2035","0.161970"
"Tui","VAR_Cap","-","C_HLTH-PH_Boiler-PLT","2040","0.161970"
"Tui","VAR_Cap","-","C_HLTH-PH_Boiler-PLT","2045","0.161970"
"Tui","VAR_Cap","-","C_HLTH-PH_Boiler-PLT","2050","0.161970"
"Tui","VAR_Cap","-","C_HLTH-PH_Boiler-PLT","2055","0.144036"
"Tui","VAR_Cap","-","C_HLTH-PH_RH-ELC","2025","0.451334"
"Tui","VAR_Cap","-","C_HLTH-PH_RH-ELC","2030","0.486713"
"Tui","VAR_Cap","-","C_HLTH-PH_RH-ELC","2035","0.534957"
"Tui","VAR_Cap","-","C_HLTH-PH_RH-ELC","2040","0.561064"
"Tui","VAR_Cap","-","C_HLTH-PH_RH-ELC","2045","0.578933"
"Tui","VAR_Cap","-","C_HLTH-PH_RH-ELC","2050","0.649258"
"Tui","VAR_Cap","-","C_HLTH-PH_RH-ELC","2055","0.736412"
"Tui","VAR_Cap","-","C_HLTH-PH_RH-ELC","2060","0.880960"
"Tui","VAR_Cap","-","C_HLTH-PH_RH-ELC00","2018","0.018730"
"Tui","VAR_Cap","-","C_HLTH-PH_RH-ELC00","2025","0.005619"
"Tui","VAR_Cap","-","C_HLTH-RF_Refriger-ELC","2025","0.277198"
"Tui","VAR_Cap","-","C_HLTH-RF_Refriger-ELC","2030","0.334674"
"Tui","VAR_Cap","-","C_HLTH-RF_Refriger-ELC","2035","0.350383"
"Tui","VAR_Cap","-","C_HLTH-RF_Refriger-ELC","2040","0.356959"
"Tui","VAR_Cap","-","C_HLTH-RF_Refriger-ELC","2045","0.360645"
"Tui","VAR_Cap","-","C_HLTH-RF_Refriger-ELC","2050","0.362456"
"Tui","VAR_Cap","-","C_HLTH-RF_Refriger-ELC","2055","0.363249"
"Tui","VAR_Cap","-","C_HLTH-RF_Refriger-ELC","2060","0.363460"
"Tui","VAR_Cap","-","C_HLTH-RF_Refriger-ELC00","2018","0.008391"
"Tui","VAR_Cap","-","C_HLTH-RF_Refriger-ELC00","2025","0.001049"
"Tui","VAR_Cap","-","C_HLTH-SC_AIRHP-ELC","2025","2.844190"
"Tui","VAR_Cap","-","C_HLTH-SC_AIRHP-ELC","2030","4.124450"
"Tui","VAR_Cap","-","C_HLTH-SC_AIRHP-ELC","2035","4.318043"
"Tui","VAR_Cap","-","C_HLTH-SC_AIRHP-ELC","2040","4.399083"
"Tui","VAR_Cap","-","C_HLTH-SC_AIRHP-ELC","2045","4.444511"
"Tui","VAR_Cap","-","C_HLTH-SC_AIRHP-ELC","2050","4.466828"
"Tui","VAR_Cap","-","C_HLTH-SC_AIRHP-ELC","2055","4.476601"
"Tui","VAR_Cap","-","C_HLTH-SC_AIRHP-ELC","2060","4.479198"
"Tui","VAR_Cap","-","C_HLTH-SC_AIRHP-ELC00","2018","0.103410"
"Tui","VAR_Cap","-","C_HLTH-SC_AIRHP-ELC00","2025","0.031023"
"Tui","VAR_Cap","-","C_HLTH-SH_AIRHP-ELC","2025","0.211341"
"Tui","VAR_Cap","-","C_HLTH-SH_AIRHP-ELC","2030","2.074172"
"Tui","VAR_Cap","-","C_HLTH-SH_AIRHP-ELC","2035","2.842643"
"Tui","VAR_Cap","-","C_HLTH-SH_AIRHP-ELC","2040","3.490286"
"Tui","VAR_Cap","-","C_HLTH-SH_AIRHP-ELC","2045","3.783176"
"Tui","VAR_Cap","-","C_HLTH-SH_AIRHP-ELC","2050","3.578515"
"Tui","VAR_Cap","-","C_HLTH-SH_AIRHP-ELC","2055","3.586344"
"Tui","VAR_Cap","-","C_HLTH-SH_AIRHP-ELC","2060","3.588425"
"Tui","VAR_Cap","-","C_HLTH-SH_AIRHP-ELC00","2018","0.032243"
"Tui","VAR_Cap","-","C_HLTH-SH_AIRHP-ELC00","2025","0.009673"
"Tui","VAR_Cap","-","C_HLTH-SH_Boiler-COA00","2018","0.005002"
"Tui","VAR_Cap","-","C_HLTH-SH_Boiler-COA00","2025","0.003601"
"Tui","VAR_Cap","-","C_HLTH-SH_Boiler-COA00","2030","0.002601"
"Tui","VAR_Cap","-","C_HLTH-SH_Boiler-COA00","2035","0.001601"
"Tui","VAR_Cap","-","C_HLTH-SH_Boiler-COA00","2040","0.000600"
"Tui","VAR_Cap","-","C_HLTH-SH_Boiler-DSL00","2018","0.000994"
"Tui","VAR_Cap","-","C_HLTH-SH_Boiler-DSL00","2025","0.000715"
"Tui","VAR_Cap","-","C_HLTH-SH_Boiler-DSL00","2030","0.000517"
"Tui","VAR_Cap","-","C_HLTH-SH_Boiler-DSL00","2035","0.000318"
"Tui","VAR_Cap","-","C_HLTH-SH_Boiler-DSL00","2040","0.000119"
"Tui","VAR_Cap","-","C_HLTH-SH_Boiler-NGA00","2018","0.119397"
"Tui","VAR_Cap","-","C_HLTH-SH_Boiler-NGA00","2025","0.085966"
"Tui","VAR_Cap","-","C_HLTH-SH_Boiler-NGA00","2030","0.062086"
"Tui","VAR_Cap","-","C_HLTH-SH_Boiler-NGA00","2035","0.038207"
"Tui","VAR_Cap","-","C_HLTH-SH_Boiler-NGA00","2040","0.014328"
"Tui","VAR_Cap","-","C_HLTH-SH_RH-ELC","2025","3.830055"
"Tui","VAR_Cap","-","C_HLTH-SH_RH-ELC","2030","4.130281"
"Tui","VAR_Cap","-","C_HLTH-SH_RH-ELC","2035","4.540355"
"Tui","VAR_Cap","-","C_HLTH-SH_RH-ELC","2040","4.845833"
"Tui","VAR_Cap","-","C_HLTH-SH_RH-ELC","2045","5.118414"
"Tui","VAR_Cap","-","C_HLTH-SH_RH-ELC","2050","5.367772"
"Tui","VAR_Cap","-","C_HLTH-SH_RH-ELC","2055","5.379516"
"Tui","VAR_Cap","-","C_HLTH-SH_RH-ELC","2060","5.382637"
"Tui","VAR_Cap","-","C_HLTH-SH_RH-ELC00","2018","0.049474"
"Tui","VAR_Cap","-","C_HLTH-SH_RH-ELC00","2025","0.014842"
"Tui","VAR_Cap","-","C_HLTH-WH_Boiler-COA00","2018","0.003694"
"Tui","VAR_Cap","-","C_HLTH-WH_Boiler-COA00","2025","0.002660"
"Tui","VAR_Cap","-","C_HLTH-WH_Boiler-COA00","2030","0.001921"
"Tui","VAR_Cap","-","C_HLTH-WH_Boiler-COA00","2035","0.001182"
"Tui","VAR_Cap","-","C_HLTH-WH_Boiler-COA00","2040","0.000443"
"Tui","VAR_Cap","-","C_HLTH-WH_Boiler-ELC","2025","0.319181"
"Tui","VAR_Cap","-","C_HLTH-WH_Boiler-ELC","2030","0.344201"
"Tui","VAR_Cap","-","C_HLTH-WH_Boiler-ELC","2035","0.360357"
"Tui","VAR_Cap","-","C_HLTH-WH_Boiler-ELC","2040","0.367120"
"Tui","VAR_Cap","-","C_HLTH-WH_Boiler-ELC","2045","0.370911"
"Tui","VAR_Cap","-","C_HLTH-WH_Boiler-ELC","2050","0.372773"
"Tui","VAR_Cap","-","C_HLTH-WH_Boiler-ELC","2055","0.373589"
"Tui","VAR_Cap","-","C_HLTH-WH_Boiler-ELC","2060","0.373806"
"Tui","VAR_Cap","-","C_HLTH-WH_Boiler-FOL00","2018","0.000143"
"Tui","VAR_Cap","-","C_HLTH-WH_Boiler-FOL00","2025","0.000103"
"Tui","VAR_Cap","-","C_HLTH-WH_Boiler-FOL00","2030","0.000074"
"Tui","VAR_Cap","-","C_HLTH-WH_Boiler-FOL00","2035","0.000046"
"Tui","VAR_Cap","-","C_HLTH-WH_Boiler-FOL00","2040","0.000017"
"Tui","VAR_Cap","-","C_HLTH-WH_Boiler-LPG","2025","0.038198"
"Tui","VAR_Cap","-","C_HLTH-WH_Boiler-LPG","2030","0.077774"
"Tui","VAR_Cap","-","C_HLTH-WH_Boiler-LPG","2035","0.180178"
"Tui","VAR_Cap","-","C_HLTH-WH_Boiler-LPG","2040","0.183560"
"Tui","VAR_Cap","-","C_HLTH-WH_Boiler-LPG","2045","0.185455"
"Tui","VAR_Cap","-","C_HLTH-WH_Boiler-LPG","2050","0.186387"
"Tui","VAR_Cap","-","C_HLTH-WH_Boiler-LPG","2055","0.186794"
"Tui","VAR_Cap","-","C_HLTH-WH_Boiler-LPG","2060","0.186903"
"Tui","VAR_Cap","-","C_HLTH-WH_Boiler-NGA","2025","0.175717"
"Tui","VAR_Cap","-","C_HLTH-WH_Boiler-NGA","2030","0.261816"
"Tui","VAR_Cap","-","C_HLTH-WH_Boiler-NGA","2035","0.274105"
"Tui","VAR_Cap","-","C_HLTH-WH_Boiler-NGA","2040","0.279250"
