Scenario,Attribute,Variable,ProcessGroup,Process,PlantName,TechnologyGroup,Technology,CommodityGroup,Commodity,Fuel,Region,Vintage,TimeSlice,Period,Value,Unit
times-nz_v300_trad,VAR_Cap,Electricity generation capacity,Electricity generation,ELC_WindOn_KaiwaraDownsS1,Kaiwera Downs Stage 1,Wind,Onshore wind,,-,,SI,0,-,2025,0.043,GW
times-nz_v300_trad,VAR_Cap,Electricity generation capacity,Electricity generation,ELC_WindOn_WhiteHill,White Hill,Wind,Onshore wind,,-,,SI,0,-,2025,0.058,GW
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_BioRecip_Generic,Generic biogas generation,Thermal,Reciprocating Biogas,Energy,ELCBIG,Biogas,NI,2023,SUM-WK-D,2023,0.268462506038017,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_BioRecip_Generic,Generic biogas generation,Thermal,Reciprocating Biogas,Energy,ELCBIG,Biogas,NI,2023,SUM-WK-N,2023,0.300333537845743,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_BioRecip_Generic,Generic biogas generation,Thermal,Reciprocating Biogas,Energy,ELCBIG,Biogas,NI,2023,SUM-WE-D,2023,0.124572197123476,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_BioRecip_Generic,Generic biogas generation,Thermal,Reciprocating Biogas,Energy,ELCBIG,Biogas,NI,2023,FAL-WK-N,2023,0.332192525662602,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_BioRecip_Generic,Generic biogas generation,Thermal,Reciprocating Biogas,Energy,ELCBIG,Biogas,NI,2023,FAL-WK-P,2023,0.0276827104718833,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_BioRecip_Generic,Generic biogas generation,Thermal,Reciprocating Biogas,Energy,ELCBIG,Biogas,NI,2023,FAL-WE-D,2023,0.119958412044829,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_BioRecip_Generic,Generic biogas generation,Thermal,Reciprocating Biogas,Energy,ELCBIG,Biogas,NI,2023,FAL-WE-N,2023,0.130863722230722,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_BioRecip_Generic,Generic biogas generation,Thermal,Reciprocating Biogas,Energy,ELCBIG,Biogas,NI,2023,WIN-WK-D,2023,0.304509815190719,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_BioRecip_Generic,Generic biogas generation,Thermal,Reciprocating Biogas,Energy,ELCBIG,Biogas,NI,2023,WIN-WK-P,2023,0.0276827104718833,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_BioRecip_Generic,Generic biogas generation,Thermal,Reciprocating Biogas,Energy,ELCBIG,Biogas,NI,2023,WIN-WE-D,2023,0.107165413638778,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_BioRecip_Generic,Generic biogas generation,Thermal,Reciprocating Biogas,Energy,ELCBIG,Biogas,NI,2023,WIN-WE-N,2023,0.130863722230722,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_BioRecip_Generic,Generic biogas generation,Thermal,Reciprocating Biogas,Energy,ELCBIG,Biogas,NI,2023,SPR-WK-D,2023,0.299896030112072,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_BioRecip_Generic,Generic biogas generation,Thermal,Reciprocating Biogas,Energy,ELCBIG,Biogas,NI,2023,SPR-WE-D,2023,0.119958412044829,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_BioRecip_Generic,Generic biogas generation,Thermal,Reciprocating Biogas,Energy,ELCBIG,Biogas,NI,2023,SPR-WE-N,2023,0.130863722230722,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_BiogasCHP_Generic,Generic biogas cogeneration,Thermal,Biogas Cogen,Energy,ELCBIG,Biogas,NI,2023,SUM-WK-N,2023,0.0529773073785802,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_BiogasCHP_Generic,Generic biogas cogeneration,Thermal,Biogas Cogen,Energy,ELCBIG,Biogas,NI,2023,SUM-WK-P,2023,0.0044147756148816,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_BiogasCHP_Generic,Generic biogas cogeneration,Thermal,Biogas Cogen,Energy,ELCBIG,Biogas,NI,2023,SUM-WE-D,2023,0.0208125136130136,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_BiogasCHP_Generic,Generic biogas cogeneration,Thermal,Biogas Cogen,Energy,ELCBIG,Biogas,NI,2023,SUM-WE-N,2023,0.0227045603051058,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_BiogasCHP_Generic,Generic biogas cogeneration,Thermal,Biogas Cogen,Energy,ELCBIG,Biogas,NI,2023,SUM-WE-P,2023,0.0018920466920921,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_BiogasCHP_Generic,Generic biogas cogeneration,Thermal,Biogas Cogen,Energy,ELCBIG,Biogas,NI,2023,FAL-WK-D,2023,0.0008829551229779,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_BiogasCHP_Generic,Generic biogas cogeneration,Thermal,Biogas Cogen,Energy,ELCBIG,Biogas,NI,2023,FAL-WK-N,2023,0.0555000363013696,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_BiogasCHP_Generic,Generic biogas cogeneration,Thermal,Biogas Cogen,Energy,ELCBIG,Biogas,NI,2023,FAL-WK-P,2023,0.0046250030251141,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_BiogasCHP_Generic,Generic biogas cogeneration,Thermal,Biogas Cogen,Energy,ELCBIG,Biogas,NI,2023,FAL-WE-D,2023,0.0200416797754946,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_BiogasCHP_Generic,Generic biogas cogeneration,Thermal,Biogas Cogen,Energy,ELCBIG,Biogas,NI,2023,FAL-WE-N,2023,0.0218636506641759,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_BiogasCHP_Generic,Generic biogas cogeneration,Thermal,Biogas Cogen,Energy,ELCBIG,Biogas,NI,2023,FAL-WE-P,2023,0.0018219708886812,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_BiogasCHP_Generic,Generic biogas cogeneration,Thermal,Biogas Cogen,Energy,ELCBIG,Biogas,NI,2023,WIN-WK-D,2023,0.0508750332762555,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_BiogasCHP_Generic,Generic biogas cogeneration,Thermal,Biogas Cogen,Energy,ELCBIG,Biogas,NI,2023,WIN-WK-P,2023,0.0046250030251141,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_BiogasCHP_Generic,Generic biogas cogeneration,Thermal,Biogas Cogen,Energy,ELCBIG,Biogas,NI,2023,WIN-WE-D,2023,0.0200416797754946,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_BiogasCHP_Generic,Generic biogas cogeneration,Thermal,Biogas Cogen,Energy,ELCBIG,Biogas,NI,2023,WIN-WE-N,2023,0.0218636506641759,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_BiogasCHP_Generic,Generic biogas cogeneration,Thermal,Biogas Cogen,Energy,ELCBIG,Biogas,NI,2023,WIN-WE-P,2023,0.0018219708886812,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_BiogasCHP_Generic,Generic biogas cogeneration,Thermal,Biogas Cogen,Energy,ELCBIG,Biogas,NI,2023,SPR-WK-D,2023,0.0501041994387365,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_BiogasCHP_Generic,Generic biogas cogeneration,Thermal,Biogas Cogen,Energy,ELCBIG,Biogas,NI,2023,SPR-WK-P,2023,0.0045549272217033,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_BiogasCHP_Generic,Generic biogas cogeneration,Thermal,Biogas Cogen,Energy,ELCBIG,Biogas,NI,2023,SPR-WE-D,2023,0.0200416797754946,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_BiogasCHP_Generic,Generic biogas cogeneration,Thermal,Biogas Cogen,Energy,ELCBIG,Biogas,NI,2023,SPR-WE-N,2023,0.0218636506641759,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_BiogasCHP_Generic,Generic biogas cogeneration,Thermal,Biogas Cogen,Energy,ELCBIG,Biogas,NI,2023,SPR-WE-P,2023,0.0018219708886812,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy,ELCNGA,Natural gas,NI,2023,SUM-WK-N,2023,0.199548384225058,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy,ELCNGA,Natural gas,NI,2023,SUM-WE-D,2023,0.63627751599671,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy,ELCNGA,Natural gas,NI,2023,SUM-WE-P,2023,0.0805193999999994,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy,ELCNGA,Natural gas,NI,2023,FAL-WK-N,2023,1.64671223905084,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy,ELCNGA,Natural gas,NI,2023,FAL-WE-D,2023,0.0406286707759862,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy,ELCNGA,Natural gas,NI,2023,FAL-WE-N,2023,0.451750015999242,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy,ELCNGA,Natural gas,NI,2023,WIN-WK-N,2023,0.861325195620237,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy,ELCNGA,Natural gas,NI,2023,WIN-WK-P,2023,0.0437902221932395,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy,ELCNGA,Natural gas,NI,2023,WIN-WE-N,2023,0.463950455860566,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy,ELCNGA,Natural gas,NI,2023,SPR-WK-D,2023,0.830316459011231,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy,ELCNGA,Natural gas,NI,2023,SPR-WK-N,2023,2.26293466890421,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_CCGT_HuntlyUnit5E3P,Huntly Unit 5 (E3P),Thermal,CCGT,Energy,ELCNGA,Natural gas,NI,2023,SPR-WE-P,2023,0.0270651053626748,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_DslPkr_Generic,Generic diesel generation,Thermal,Diesel peaker,Energy,ELCDSL,Diesel,NI,2023,SPR-WK-N,2023,0.0394235575533832,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_DslPkr_Whirinaki,Whirinaki,Thermal,Diesel peaker,Energy,ELCDSL,Diesel,NI,2023,SPR-WK-N,2023,0.009654194,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasCHP_TeRapa,Te Rapa,Thermal,Natural gas cogen,Energy,ELCNGA,Natural gas,NI,2023,SUM-WK-D,2023,0.2706858,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasCHP_TeRapa,Te Rapa,Thermal,Natural gas cogen,Energy,ELCNGA,Natural gas,NI,2023,SUM-WK-N,2023,0.287481600000002,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasCHP_TeRapa,Te Rapa,Thermal,Natural gas cogen,Energy,ELCNGA,Natural gas,NI,2023,FAL-WK-D,2023,0.2835756,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasCHP_TeRapa,Te Rapa,Thermal,Natural gas cogen,Energy,ELCNGA,Natural gas,NI,2023,FAL-WE-D,2023,0.1117116,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasCHP_TeRapa,Te Rapa,Thermal,Natural gas cogen,Energy,ELCNGA,Natural gas,NI,2023,FAL-WE-N,2023,0.1218672,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasCHP_TeRapa,Te Rapa,Thermal,Natural gas cogen,Energy,ELCNGA,Natural gas,NI,2023,WIN-WK-D,2023,0.2835756,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasCHP_TeRapa,Te Rapa,Thermal,Natural gas cogen,Energy,ELCNGA,Natural gas,NI,2023,WIN-WE-N,2023,0.1218672,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasCHP_TeRapa,Te Rapa,Thermal,Natural gas cogen,Energy,ELCNGA,Natural gas,NI,2023,SPR-WK-D,2023,0.279279,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasCHP_TeRapa,Te Rapa,Thermal,Natural gas cogen,Energy,ELCNGA,Natural gas,NI,2023,SPR-WE-N,2023,0.1218672,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_HuntlyUnit6P40,Huntly Unit 6 (P40),Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2023,SUM-WK-D,2023,0.36469125,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_HuntlyUnit6P40,Huntly Unit 6 (P40),Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2023,WIN-WK-D,2023,0.3820575,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_HuntlyUnit6P40,Huntly Unit 6 (P40),Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2023,SPR-WK-D,2023,0.0206213799000005,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_HuntlyUnit6P40,Huntly Unit 6 (P40),Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2023,SPR-WK-P,2023,0.0342062499999999,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_HuntlyUnit6P40,Huntly Unit 6 (P40),Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2023,SPR-WE-D,2023,0.1505075,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_JunctionRoad,Junction Road,Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2023,SUM-WK-N,2023,0.635571783000001,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_JunctionRoad,Junction Road,Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2023,FAL-WK-N,2023,0.831599999999999,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_JunctionRoad,Junction Road,Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2023,SPR-WK-N,2023,0.818999999999999,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_JunctionRoad,Junction Road,Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2023,SPR-WK-P,2023,0.0682499999999999,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_McKee,McKee,Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2023,SUM-WE-D,2023,0.311849999999999,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_McKee,McKee,Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2023,FAL-WK-N,2023,0.254296171500003,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_McKee,McKee,Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2023,FAL-WE-D,2023,0.3003,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_McKee,McKee,Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2023,WIN-WK-P,2023,0.0692999999999994,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_McKee,McKee,Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2023,SPR-WK-D,2023,0.750749999999999,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_McKee,McKee,Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2023,SPR-WE-D,2023,0.3003,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_McKee,McKee,Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2023,SPR-WE-P,2023,0.0272999999999994,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_StratfordPeaker,Stratford Peaker,Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2023,SUM-WK-N,2023,1.41407532,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_StratfordPeaker,Stratford Peaker,Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2023,WIN-WK-N,2023,1.0698329020883,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GasPkr_StratfordPeaker,Stratford Peaker,Thermal,Natural gas peaker,Energy,ELCNGA,Natural gas,NI,2023,WIN-WE-D,2023,0.53495442,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2023,SUM-WK-D,2023,0.058297438356164,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2023,SUM-WK-N,2023,0.0429028767123295,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2023,SUM-WK-P,2023,0.0052997671232876,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2023,SUM-WE-D,2023,0.0249846164383559,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2023,SUM-WE-N,2023,0.0272559452054793,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2023,SUM-WE-P,2023,0.0022713287671232,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2023,FAL-WK-D,2023,0.0610735068493147,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2023,FAL-WK-N,2023,0.066625643835616,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2023,FAL-WK-P,2023,0.0055521369863012,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2023,FAL-WE-D,2023,0.0240592602739724,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2023,FAL-WE-N,2023,0.0262464657534244,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2023,FAL-WE-P,2023,0.0021872054794519,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2023,WIN-WK-N,2023,0.066625643835616,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2023,WIN-WK-P,2023,0.0055521369863012,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2023,WIN-WE-D,2023,0.0240592602739724,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2023,WIN-WE-N,2023,0.0262464657534244,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2023,WIN-WE-P,2023,0.0021872054794519,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2023,SPR-WK-D,2023,0.0601481506849311,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2023,SPR-WK-P,2023,0.0054680136986301,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2023,SPR-WE-D,2023,0.0240592602739724,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2023,SPR-WE-N,2023,0.0262464657534244,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_GeoCHP_Generic,Generic geothermal cogeneration,Geothermal,Geothermal Cogen,Energy,ELCGEO,Geothermal,NI,2023,SPR-WE-P,2023,0.0021872054794519,PJ
times-nz_v300_trad,VAR_FIn,Electricity fuel use,Electricity generation,ELC_Geo_Generic,Generic geothermal generation,Geothermal,Geothermal,Energy,ELCGEO,Geothermal,NI,2023,SUM-WK-D,2023,0.321489159996487,PJ
