Installed distributed generation trends

From www.emi.ea.govt.nz provided by the Electricity Authority (New Zealand)
Run at: 20250317193533

Parameters
Date range,01 Sep 2013 - 28 Feb 2025
Region type,Regional council
Market segment,Commercial
Capacity,All combined
Fuel type,Solar (all)

Month end,Region ID,Region name,Capacity,Fuel type,ICP count,ICP uptake rate (%),Total capacity installed (MW),Avg. capacity installed (kW),ICP count - new installations,Avg. capacity - new installations (kW)
31/08/2021,16,Tasman,All combined,Solar (All),40,2.36267,0.463,11.573,0,
31/08/2021,17,Nelson,All combined,Solar (All),45,1.68476,0.575,12.770,0,
31/08/2021,18,Marlborough,All combined,Solar (All),28,1.30658,0.299,10.673,1,5.000
31/08/2021,12,West Coast,All combined,Solar (All),12,0.54820,0.104,8.667,0,
31/08/2021,13,Canterbury,All combined,Solar (All),209,0.82391,3.235,15.477,4,39.670
31/08/2021,14,Otago,All combined,Solar (All),57,0.44674,0.788,13.827,0,
31/08/2021,15,Southland,All combined,Solar (All),24,0.54115,0.293,12.215,0,
30/09/2021,1,Northland,All combined,Solar (All),169,2.07337,2.488,14.719,2,22.500
30/09/2021,2,Auckland,All combined,Solar (All),333,0.54261,7.535,22.629,1,29.900
30/09/2021,3,Waikato,All combined,Solar (All),141,0.73725,3.141,22.277,1,6.300
30/09/2021,4,Bay of Plenty,All combined,Solar (All),112,0.87193,1.354,12.087,3,32.883
30/09/2021,5,Gisborne,All combined,Solar (All),13,0.95099,0.095,7.300,0,
30/09/2021,6,Hawke's Bay,All combined,Solar (All),81,1.13764,1.178,14.539,1,10.000
30/09/2021,7,Taranaki,All combined,Solar (All),22,0.43712,0.170,7.722,0,
30/09/2021,8,Manawatu-Wanganui,All combined,Solar (All),53,0.47410,0.914,17.244,0,
30/09/2021,9,Wellington,All combined,Solar (All),75,0.35163,0.905,12.069,0,
30/09/2021,16,Tasman,All combined,Solar (All),40,2.36267,0.463,11.573,0,
30/09/2021,17,Nelson,All combined,Solar (All),46,1.72027,0.585,12.710,1,10.000
30/09/2021,18,Marlborough,All combined,Solar (All),28,1.30658,0.299,10.673,0,
30/09/2021,12,West Coast,All combined,Solar (All),12,0.54720,0.104,8.667,0,
30/09/2021,13,Canterbury,All combined,Solar (All),212,0.83428,3.312,15.622,4,19.750
30/09/2021,14,Otago,All combined,Solar (All),59,0.46094,0.823,13.951,2,17.500
30/09/2021,15,Southland,All combined,Solar (All),25,0.56117,0.310,12.387,1,16.500
31/10/2021,1,Northland,All combined,Solar (All),172,2.09935,2.597,15.096,3,32.667
31/10/2021,2,Auckland,All combined,Solar (All),343,0.54911,7.714,22.489,6,27.833
31/10/2021,3,Waikato,All combined,Solar (All),142,0.73472,3.171,22.332,1,30.000
31/10/2021,4,Bay of Plenty,All combined,Solar (All),116,0.89472,1.375,11.851,1,10.000
31/10/2021,5,Gisborne,All combined,Solar (All),13,0.94891,0.095,7.300,0,
31/10/2021,6,Hawke's Bay,All combined,Solar (All),84,1.17631,1.199,14.270,2,8.000
31/10/2021,7,Taranaki,All combined,Solar (All),24,0.47050,0.188,7.828,1,15.000
31/10/2021,8,Manawatu-Wanganui,All combined,Solar (All),53,0.47048,0.914,17.244,0,
31/10/2021,9,Wellington,All combined,Solar (All),76,0.35273,0.925,12.174,1,20.000
31/10/2021,16,Tasman,All combined,Solar (All),39,2.29547,0.462,11.834,0,
31/10/2021,17,Nelson,All combined,Solar (All),47,1.74981,0.615,13.077,1,30.000
31/10/2021,18,Marlborough,All combined,Solar (All),28,1.29991,0.299,10.673,0,
31/10/2021,12,West Coast,All combined,Solar (All),11,0.50160,0.101,9.182,0,
31/10/2021,13,Canterbury,All combined,Solar (All),214,0.83784,3.353,15.667,3,15.000
31/10/2021,14,Otago,All combined,Solar (All),60,0.46649,0.835,13.922,1,12.210
31/10/2021,15,Southland,All combined,Solar (All),26,0.58192,0.313,12.026,1,3.000
30/11/2021,1,Northland,All combined,Solar (All),178,2.19401,2.655,14.915,7,10.191
30/11/2021,2,Auckland,All combined,Solar (All),347,0.56468,7.969,22.964,6,42.667
30/11/2021,3,Waikato,All combined,Solar (All),140,0.73268,3.164,22.597,0,
30/11/2021,4,Bay of Plenty,All combined,Solar (All),117,0.90987,1.414,12.083,2,19.260
30/11/2021,5,Gisborne,All combined,Solar (All),12,0.86957,0.090,7.525,0,
30/11/2021,6,Hawke's Bay,All combined,Solar (All),86,1.20381,1.237,14.380,1,15.000
30/11/2021,7,Taranaki,All combined,Solar (All),24,0.47365,0.190,7.912,1,5.000
30/11/2021,8,Manawatu-Wanganui,All combined,Solar (All),53,0.47347,0.911,17.197,0,
30/11/2021,9,Wellington,All combined,Solar (All),77,0.36179,0.931,12.090,1,5.000
30/11/2021,16,Tasman,All combined,Solar (All),39,2.29277,0.462,11.834,0,
30/11/2021,17,Nelson,All combined,Solar (All),47,1.75112,0.615,13.077,0,
30/11/2021,18,Marlborough,All combined,Solar (All),29,1.34571,0.303,10.456,1,4.390
30/11/2021,12,West Coast,All combined,Solar (All),12,0.54645,0.116,9.667,1,15.000
30/11/2021,13,Canterbury,All combined,Solar (All),218,0.85383,3.447,15.811,5,19.520
30/11/2021,14,Otago,All combined,Solar (All),61,0.47519,0.849,13.923,1,9.000
30/11/2021,15,Southland,All combined,Solar (All),26,0.58427,0.313,12.026,0,
31/12/2021,1,Northland,All combined,Solar (All),183,2.24623,2.756,15.059,4,23.725
31/12/2021,2,Auckland,All combined,Solar (All),352,0.57058,8.432,23.956,7,67.771
31/12/2021,3,Waikato,All combined,Solar (All),143,0.74483,3.229,22.577,1,60.000
31/12/2021,4,Bay of Plenty,All combined,Solar (All),119,0.92063,1.559,13.098,1,130.000
31/12/2021,5,Gisborne,All combined,Solar (All),12,0.87400,0.090,7.525,0,
31/12/2021,6,Hawke's Bay,All combined,Solar (All),84,1.17730,1.202,14.306,0,
31/12/2021,7,Taranaki,All combined,Solar (All),28,0.55151,0.247,8.806,3,16.867
31/12/2021,8,Manawatu-Wanganui,All combined,Solar (All),55,0.48985,1.046,19.026,3,46.667
31/12/2021,9,Wellington,All combined,Solar (All),79,0.36988,1.042,13.193,3,37.837
31/12/2021,16,Tasman,All combined,Solar (All),39,2.28337,0.462,11.834,0,
31/12/2021,17,Nelson,All combined,Solar (All),49,1.81683,0.706,14.416,2,45.865
31/12/2021,18,Marlborough,All combined,Solar (All),32,1.47738,0.314,9.828,2,4.125
31/12/2021,12,West Coast,All combined,Solar (All),12,0.54545,0.116,9.667,0,
31/12/2021,13,Canterbury,All combined,Solar (All),223,0.87137,3.509,15.736,3,19.917
31/12/2021,14,Otago,All combined,Solar (All),65,0.50552,0.892,13.728,3,13.333
31/12/2021,15,Southland,All combined,Solar (All),26,0.58283,0.313,12.026,0,
31/01/2022,1,Northland,All combined,Solar (All),184,2.23763,2.763,15.015,1,7.000
31/01/2022,2,Auckland,All combined,Solar (All),355,0.56903,8.484,23.897,1,44.000
31/01/2022,3,Waikato,All combined,Solar (All),144,0.74519,3.471,24.106,3,47.000
31/01/2022,4,Bay of Plenty,All combined,Solar (All),121,0.93177,1.563,12.915,0,
31/01/2022,5,Gisborne,All combined,Solar (All),12,0.87336,0.090,7.525,0,
31/01/2022,6,Hawke's Bay,All combined,Solar (All),85,1.18583,1.216,14.302,0,
31/01/2022,7,Taranaki,All combined,Solar (All),30,0.58800,0.257,8.553,2,5.000
31/01/2022,8,Manawatu-Wanganui,All combined,Solar (All),56,0.49694,1.052,18.790,1,5.800
31/01/2022,9,Wellington,All combined,Solar (All),81,0.37736,1.046,12.915,0,
31/01/2022,16,Tasman,All combined,Solar (All),39,2.27804,0.462,11.834,0,
31/01/2022,17,Nelson,All combined,Solar (All),52,1.92308,0.729,14.026,1,15.000
31/01/2022,18,Marlborough,All combined,Solar (All),33,1.51237,0.319,9.681,0,
31/01/2022,12,West Coast,All combined,Solar (All),12,0.54521,0.116,9.667,0,
31/01/2022,13,Canterbury,All combined,Solar (All),227,0.88262,3.616,15.930,4,27.000
31/01/2022,14,Otago,All combined,Solar (All),68,0.52644,0.928,13.653,1,15.000
31/01/2022,15,Southland,All combined,Solar (All),26,0.58179,0.313,12.026,0,
28/02/2022,1,Northland,All combined,Solar (All),182,2.21600,2.754,15.130,0,
28/02/2022,2,Auckland,All combined,Solar (All),355,0.57307,8.617,24.274,6,27.500
28/02/2022,3,Waikato,All combined,Solar (All),145,0.75325,3.821,26.353,3,118.333
28/02/2022,4,Bay of Plenty,All combined,Solar (All),123,0.95076,1.591,12.934,3,11.533
28/02/2022,5,Gisborne,All combined,Solar (All),13,0.93999,0.093,7.177,1,3.000
28/02/2022,6,Hawke's Bay,All combined,Solar (All),84,1.17220,1.212,14.425,0,
28/02/2022,7,Taranaki,All combined,Solar (All),32,0.62893,0.272,8.515,1,6.000
28/02/2022,8,Manawatu-Wanganui,All combined,Solar (All),59,0.52519,1.091,18.486,2,14.210
28/02/2022,9,Wellington,All combined,Solar (All),81,0.37831,1.046,12.919,0,
28/02/2022,16,Tasman,All combined,Solar (All),39,2.27671,0.462,11.834,0,
28/02/2022,17,Nelson,All combined,Solar (All),51,1.88331,0.724,14.203,0,
28/02/2022,18,Marlborough,All combined,Solar (All),34,1.55180,0.339,9.985,1,20.000
28/02/2022,12,West Coast,All combined,Solar (All),12,0.54521,0.116,9.667,0,
28/02/2022,13,Canterbury,All combined,Solar (All),228,0.88582,3.686,16.169,5,17.000
28/02/2022,14,Otago,All combined,Solar (All),67,0.51838,0.924,13.797,1,4.680
28/02/2022,15,Southland,All combined,Solar (All),27,0.60389,0.318,11.766,0,
31/03/2022,1,Northland,All combined,Solar (All),185,2.25088,2.852,15.416,3,29.197
31/03/2022,2,Auckland,All combined,Solar (All),356,0.57645,8.898,24.994,3,96.633
31/03/2022,3,Waikato,All combined,Solar (All),148,0.76895,3.901,26.360,2,38.500
31/03/2022,4,Bay of Plenty,All combined,Solar (All),123,0.94659,1.610,13.086,2,12.350
31/03/2022,5,Gisborne,All combined,Solar (All),13,0.94340,0.093,7.177,0,
31/03/2022,6,Hawke's Bay,All combined,Solar (All),86,1.19861,1.317,15.310,1,100.000
31/03/2022,7,Taranaki,All combined,Solar (All),32,0.62488,0.272,8.515,0,
31/03/2022,8,Manawatu-Wanganui,All combined,Solar (All),62,0.55145,1.146,18.483,2,24.650
31/03/2022,9,Wellington,All combined,Solar (All),80,0.37280,1.042,13.021,0,
31/03/2022,16,Tasman,All combined,Solar (All),40,2.32829,0.472,11.788,1,10.000
31/03/2022,17,Nelson,All combined,Solar (All),50,1.84298,0.721,14.427,0,
31/03/2022,18,Marlborough,All combined,Solar (All),35,1.59308,0.342,9.785,1,3.000
31/03/2022,12,West Coast,All combined,Solar (All),12,0.54225,0.116,9.667,0,
31/03/2022,13,Canterbury,All combined,Solar (All),233,0.90223,3.771,16.186,4,22.500
31/03/2022,14,Otago,All combined,Solar (All),69,0.53422,0.954,13.823,2,14.680
31/03/2022,15,Southland,All combined,Solar (All),28,0.62486,0.323,11.524,0,
30/04/2022,1,Northland,All combined,Solar (All),189,2.29397,2.893,15.308,3,12.063
30/04/2022,2,Auckland,All combined,Solar (All),362,0.58592,9.076,25.073,5,35.020
30/04/2022,3,Waikato,All combined,Solar (All),149,0.77250,3.969,26.639,2,30.000
30/04/2022,4,Bay of Plenty,All combined,Solar (All),123,0.94354,1.612,13.102,0,
30/04/2022,5,Gisborne,All combined,Solar (All),13,0.94203,0.093,7.177,0,
30/04/2022,6,Hawke's Bay,All combined,Solar (All),85,1.18401,1.312,15.431,0,
30/04/2022,7,Taranaki,All combined,Solar (All),33,0.64541,0.282,8.560,1,10.000
30/04/2022,8,Manawatu-Wanganui,All combined,Solar (All),67,0.59566,1.178,17.577,5,6.540
30/04/2022,9,Wellington,All combined,Solar (All),83,0.38720,1.062,12.791,2,7.500
30/04/2022,16,Tasman,All combined,Solar (All),40,2.33236,0.472,11.788,0,
30/04/2022,17,Nelson,All combined,Solar (All),51,1.87431,0.739,14.497,1,18.000
30/04/2022,18,Marlborough,All combined,Solar (All),35,1.58156,0.342,9.785,0,
30/04/2022,12,West Coast,All combined,Solar (All),12,0.54054,0.116,9.667,0,
30/04/2022,13,Canterbury,All combined,Solar (All),233,0.89989,3.741,16.058,0,
30/04/2022,14,Otago,All combined,Solar (All),72,0.55693,0.984,13.663,2,10.000
30/04/2022,15,Southland,All combined,Solar (All),29,0.64444,0.328,11.299,0,
31/05/2022,1,Northland,All combined,Solar (All),191,2.30704,3.090,16.176,4,50.935
31/05/2022,2,Auckland,All combined,Solar (All),363,0.58835,9.317,25.667,4,60.625
31/05/2022,3,Waikato,All combined,Solar (All),148,0.76652,3.977,26.872,1,14.000
31/05/2022,4,Bay of Plenty,All combined,Solar (All),125,0.95866,1.653,13.221,1,40.000
31/05/2022,5,Gisborne,All combined,Solar (All),13,0.94135,0.093,7.177,0,
31/05/2022,6,Hawke's Bay,All combined,Solar (All),91,1.26354,1.478,16.240,7,25.171
31/05/2022,7,Taranaki,All combined,Solar (All),35,0.68333,0.348,9.956,1,50.000
31/05/2022,8,Manawatu-Wanganui,All combined,Solar (All),66,0.58563,1.173,17.768,0,
31/05/2022,9,Wellington,All combined,Solar (All),85,0.39588,1.425,16.770,1,362.000
31/05/2022,16,Tasman,All combined,Solar (All),40,2.34055,0.472,11.788,0,
31/05/2022,17,Nelson,All combined,Solar (All),51,1.87293,0.739,14.497,0,
31/05/2022,18,Marlborough,All combined,Solar (All),35,1.57374,0.342,9.785,0,
31/05/2022,12,West Coast,All combined,Solar (All),12,0.54103,0.116,9.667,0,
31/05/2022,13,Canterbury,All combined,Solar (All),237,0.91143,3.748,15.816,4,11.250
31/05/2022,14,Otago,All combined,Solar (All),72,0.55568,0.983,13.654,1,5.000
31/05/2022,15,Southland,All combined,Solar (All),29,0.64287,0.325,11.196,0,
30/06/2022,1,Northland,All combined,Solar (All),194,2.34554,3.106,16.009,2,5.500
30/06/2022,2,Auckland,All combined,Solar (All),363,0.58738,9.416,25.939,3,36.667
30/06/2022,3,Waikato,All combined,Solar (All),150,0.77624,4.045,26.964,3,24.600
30/06/2022,4,Bay of Plenty,All combined,Solar (All),128,0.98092,1.664,13.003,1,5.000
30/06/2022,5,Gisborne,All combined,Solar (All),13,0.94135,0.093,7.177,0,
30/06/2022,6,Hawke's Bay,All combined,Solar (All),92,1.27072,1.476,16.045,2,17.400
30/06/2022,7,Taranaki,All combined,Solar (All),37,0.72308,0.433,11.715,2,42.500
30/06/2022,8,Manawatu-Wanganui,All combined,Solar (All),66,0.58537,1.173,17.768,0,
30/06/2022,9,Wellington,All combined,Solar (All),88,0.40936,1.561,17.739,2,65.950
30/06/2022,16,Tasman,All combined,Solar (All),40,2.32829,0.472,11.788,0,
30/06/2022,17,Nelson,All combined,Solar (All),52,1.90686,0.774,14.892,1,35.000
30/06/2022,18,Marlborough,All combined,Solar (All),35,1.57303,0.340,9.708,0,
30/06/2022,12,West Coast,All combined,Solar (All),12,0.54127,0.116,9.667,0,
30/06/2022,13,Canterbury,All combined,Solar (All),239,0.91789,3.780,15.817,1,29.900
30/06/2022,14,Otago,All combined,Solar (All),74,0.56936,0.998,13.487,1,10.000
30/06/2022,15,Southland,All combined,Solar (All),27,0.59629,0.318,11.766,0,
31/07/2022,1,Northland,All combined,Solar (All),191,2.30760,3.093,16.194,0,
31/07/2022,2,Auckland,All combined,Solar (All),370,0.59572,9.559,25.836,3,49.967
31/07/2022,3,Waikato,All combined,Solar (All),152,0.78238,4.067,26.754,1,30.000
31/07/2022,4,Bay of Plenty,All combined,Solar (All),126,0.96220,1.658,13.156,0,
31/07/2022,5,Gisborne,All combined,Solar (All),13,0.94203,0.093,7.177,0,
31/07/2022,6,Hawke's Bay,All combined,Solar (All),98,1.35154,1.539,15.701,5,11.800
31/07/2022,7,Taranaki,All combined,Solar (All),38,0.74248,0.438,11.539,1,5.000
31/07/2022,8,Manawatu-Wanganui,All combined,Solar (All),67,0.59203,1.136,16.953,1,8.200
31/07/2022,9,Wellington,All combined,Solar (All),89,0.41294,1.576,17.709,1,10.000
31/07/2022,16,Tasman,All combined,Solar (All),40,2.32964,0.472,11.788,0,
31/07/2022,17,Nelson,All combined,Solar (All),52,1.90966,0.774,14.892,0,
31/07/2022,18,Marlborough,All combined,Solar (All),36,1.61218,0.355,9.855,1,15.000
31/07/2022,12,West Coast,All combined,Solar (All),12,0.54078,0.116,9.667,0,
31/07/2022,13,Canterbury,All combined,Solar (All),246,0.94130,3.909,15.892,6,20.800
31/07/2022,14,Otago,All combined,Solar (All),78,0.59949,1.018,13.055,3,4.267
31/07/2022,15,Southland,All combined,Solar (All),27,0.59237,0.318,11.766,0,
31/08/2022,1,Northland,All combined,Solar (All),194,2.34102,3.185,16.416,6,21.690
31/08/2022,2,Auckland,All combined,Solar (All),373,0.60182,9.874,26.472,6,53.130
31/08/2022,3,Waikato,All combined,Solar (All),151,0.77643,4.105,27.183,1,50.000
31/08/2022,4,Bay of Plenty,All combined,Solar (All),125,0.95391,1.655,13.237,0,
31/08/2022,5,Gisborne,All combined,Solar (All),13,0.94477,0.093,7.177,0,
31/08/2022,6,Hawke's Bay,All combined,Solar (All),103,1.42108,1.614,15.671,6,13.150
31/08/2022,7,Taranaki,All combined,Solar (All),38,0.74248,0.438,11.539,0,
31/08/2022,8,Manawatu-Wanganui,All combined,Solar (All),67,0.59161,1.136,16.953,0,
31/08/2022,9,Wellington,All combined,Solar (All),92,0.42779,2.010,21.843,3,145.833
31/08/2022,16,Tasman,All combined,Solar (All),42,2.44755,0.483,11.489,1,6.000
31/08/2022,17,Nelson,All combined,Solar (All),52,1.90476,0.771,14.826,1,3.330
31/08/2022,18,Marlborough,All combined,Solar (All),36,1.62162,0.355,9.855,0,
31/08/2022,12,West Coast,All combined,Solar (All),12,0.54005,0.116,9.667,0,
31/08/2022,13,Canterbury,All combined,Solar (All),261,0.99611,4.060,15.557,4,17.750
31/08/2022,14,Otago,All combined,Solar (All),78,0.59853,1.018,13.055,0,
31/08/2022,15,Southland,All combined,Solar (All),28,0.61363,0.333,11.881,1,15.000
30/09/2022,1,Northland,All combined,Solar (All),196,2.35832,3.205,16.350,2,9.970
30/09/2022,2,Auckland,All combined,Solar (All),375,0.60282,10.875,29.000,5,213.960
30/09/2022,3,Waikato,All combined,Solar (All),156,0.79951,4.138,26.526,5,11.476
30/09/2022,4,Bay of Plenty,All combined,Solar (All),125,0.95202,1.655,13.237,0,
30/09/2022,5,Gisborne,All combined,Solar (All),13,0.94271,0.093,7.177,0,
30/09/2022,6,Hawke's Bay,All combined,Solar (All),106,1.46106,1.702,16.059,3,25.467
30/09/2022,7,Taranaki,All combined,Solar (All),40,0.78034,0.453,11.337,2,7.500
30/09/2022,8,Manawatu-Wanganui,All combined,Solar (All),67,0.58777,1.136,16.953,0,
30/09/2022,9,Wellington,All combined,Solar (All),93,0.43075,2.161,23.232,1,150.000
30/09/2022,16,Tasman,All combined,Solar (All),44,2.55963,0.506,11.489,1,20.000
30/09/2022,17,Nelson,All combined,Solar (All),52,1.89920,0.771,14.826,0,
30/09/2022,18,Marlborough,All combined,Solar (All),36,1.61725,0.355,9.855,0,
30/09/2022,12,West Coast,All combined,Solar (All),13,0.58348,0.120,9.215,0,
30/09/2022,13,Canterbury,All combined,Solar (All),265,1.00371,4.235,15.980,2,85.000
30/09/2022,14,Otago,All combined,Solar (All),79,0.60099,1.023,12.953,0,
30/09/2022,15,Southland,All combined,Solar (All),28,0.61350,0.333,11.881,0,
31/10/2022,1,Northland,All combined,Solar (All),199,2.38409,3.220,16.181,1,7.320
31/10/2022,2,Auckland,All combined,Solar (All),384,0.61395,10.233,26.648,5,43.600
31/10/2022,3,Waikato,All combined,Solar (All),162,0.82636,4.369,26.969,5,47.500
31/10/2022,4,Bay of Plenty,All combined,Solar (All),131,0.99612,1.715,13.088,3,14.733
31/10/2022,5,Gisborne,All combined,Solar (All),13,0.93863,0.093,7.177,0,
31/10/2022,6,Hawke's Bay,All combined,Solar (All),108,1.47803,1.755,16.254,2,25.000
31/10/2022,7,Taranaki,All combined,Solar (All),42,0.81792,0.513,12.225,2,30.000
31/10/2022,8,Manawatu-Wanganui,All combined,Solar (All),67,0.58546,1.136,16.953,0,
31/10/2022,9,Wellington,All combined,Solar (All),94,0.43286,2.227,23.695,2,35.750
31/10/2022,16,Tasman,All combined,Solar (All),44,2.56112,0.506,11.489,0,
31/10/2022,17,Nelson,All combined,Solar (All),52,1.89297,0.801,15.403,0,
31/10/2022,18,Marlborough,All combined,Solar (All),37,1.65252,0.360,9.724,1,5.000
31/10/2022,12,West Coast,All combined,Solar (All),12,0.53763,0.116,9.667,0,
31/10/2022,13,Canterbury,All combined,Solar (All),266,1.00045,4.359,16.387,5,17.200
31/10/2022,14,Otago,All combined,Solar (All),82,0.62267,1.046,12.759,3,7.667
31/10/2022,15,Southland,All combined,Solar (All),30,0.65617,0.346,11.522,0,
30/11/2022,1,Northland,All combined,Solar (All),207,2.46019,3.411,16.479,7,26.626
30/11/2022,2,Auckland,All combined,Solar (All),403,0.63255,10.671,26.479,8,49.446
30/11/2022,3,Waikato,All combined,Solar (All),166,0.83271,4.678,28.178,3,93.867
30/11/2022,4,Bay of Plenty,All combined,Solar (All),133,1.00143,1.733,13.031,1,15.000
30/11/2022,5,Gisborne,All combined,Solar (All),13,0.93593,0.093,7.177,0,
30/11/2022,6,Hawke's Bay,All combined,Solar (All),111,1.49414,1.783,16.067,3,7.000
30/11/2022,7,Taranaki,All combined,Solar (All),45,0.86856,0.540,12.010,0,
30/11/2022,8,Manawatu-Wanganui,All combined,Solar (All),73,0.63396,1.181,16.172,4,7.500
30/11/2022,9,Wellington,All combined,Solar (All),94,0.42520,2.234,23.770,0,
30/11/2022,16,Tasman,All combined,Solar (All),46,2.66358,0.522,11.338,1,10.000
30/11/2022,17,Nelson,All combined,Solar (All),51,1.84649,0.798,15.640,0,
30/11/2022,18,Marlborough,All combined,Solar (All),38,1.68664,0.410,10.784,1,50.000
30/11/2022,12,West Coast,All combined,Solar (All),13,0.58218,0.121,9.308,0,
30/11/2022,13,Canterbury,All combined,Solar (All),272,1.00210,4.573,16.813,2,105.000
30/11/2022,14,Otago,All combined,Solar (All),86,0.65439,1.066,12.390,3,4.113
30/11/2022,15,Southland,All combined,Solar (All),31,0.67114,0.358,11.554,1,12.500
31/12/2022,1,Northland,All combined,Solar (All),210,2.47905,3.417,16.269,2,1.000
31/12/2022,2,Auckland,All combined,Solar (All),414,0.63848,10.750,25.967,2,22.500
31/12/2022,3,Waikato,All combined,Solar (All),174,0.86267,4.880,28.048,3,61.667
31/12/2022,4,Bay of Plenty,All combined,Solar (All),137,1.00765,1.871,13.658,3,45.000
31/12/2022,5,Gisborne,All combined,Solar (All),13,0.93257,0.093,7.177,0,
31/12/2022,6,Hawke's Bay,All combined,Solar (All),111,1.48495,1.783,16.067,0,
31/12/2022,7,Taranaki,All combined,Solar (All),46,0.88005,0.570,12.402,1,30.000
31/12/2022,8,Manawatu-Wanganui,All combined,Solar (All),75,0.64549,1.207,16.093,1,25.000
31/12/2022,9,Wellington,All combined,Solar (All),97,0.43373,2.268,23.380,2,9.975
31/12/2022,16,Tasman,All combined,Solar (All),46,2.67131,0.522,11.338,0,
31/12/2022,17,Nelson,All combined,Solar (All),53,1.90237,0.813,15.332,1,10.000
31/12/2022,18,Marlborough,All combined,Solar (All),38,1.66813,0.410,10.784,0,
31/12/2022,12,West Coast,All combined,Solar (All),13,0.57932,0.121,9.308,0,
31/12/2022,13,Canterbury,All combined,Solar (All),282,1.01982,4.625,16.402,5,7.620
31/12/2022,14,Otago,All combined,Solar (All),88,0.66440,1.121,12.733,2,27.500
31/12/2022,15,Southland,All combined,Solar (All),31,0.66667,0.358,11.554,0,
31/01/2023,1,Northland,All combined,Solar (All),212,2.49412,3.466,16.349,4,14.830
31/01/2023,2,Auckland,All combined,Solar (All),421,0.64049,10.783,25.612,2,4.500
31/01/2023,3,Waikato,All combined,Solar (All),178,0.87797,4.912,27.597,1,16.000
31/01/2023,4,Bay of Plenty,All combined,Solar (All),138,1.01010,2.181,15.806,2,150.000
31/01/2023,5,Gisborne,All combined,Solar (All),13,0.92791,0.093,7.177,0,
31/01/2023,6,Hawke's Bay,All combined,Solar (All),115,1.53109,1.804,15.690,2,7.500
31/01/2023,7,Taranaki,All combined,Solar (All),48,0.91516,0.588,12.260,1,15.000
31/01/2023,8,Manawatu-Wanganui,All combined,Solar (All),77,0.66265,1.240,16.101,1,30.000
31/01/2023,9,Wellington,All combined,Solar (All),98,0.43419,2.271,23.172,0,
31/01/2023,16,Tasman,All combined,Solar (All),47,2.72622,0.527,11.203,1,5.000
31/01/2023,17,Nelson,All combined,Solar (All),53,1.90032,0.813,15.332,0,
31/01/2023,18,Marlborough,All combined,Solar (All),38,1.65939,0.410,10.784,0,
31/01/2023,12,West Coast,All combined,Solar (All),13,0.57573,0.121,9.308,0,
31/01/2023,13,Canterbury,All combined,Solar (All),287,1.02658,4.745,16.532,2,55.000
31/01/2023,14,Otago,All combined,Solar (All),88,0.66031,1.124,12.770,0,
31/01/2023,15,Southland,All combined,Solar (All),31,0.66667,0.358,11.554,0,
28/02/2023,1,Northland,All combined,Solar (All),213,2.51387,3.480,16.338,1,10.000
28/02/2023,2,Auckland,All combined,Solar (All),433,0.65238,11.214,25.898,8,51.656
28/02/2023,3,Waikato,All combined,Solar (All),178,0.88014,4.926,27.674,2,9.885
28/02/2023,4,Bay of Plenty,All combined,Solar (All),137,0.99920,2.178,15.896,1,4.600
28/02/2023,5,Gisborne,All combined,Solar (All),13,0.93324,0.093,7.177,0,
28/02/2023,6,Hawke's Bay,All combined,Solar (All),113,1.51312,1.869,16.544,1,110.000
28/02/2023,7,Taranaki,All combined,Solar (All),51,0.96737,0.730,14.323,2,62.500
28/02/2023,8,Manawatu-Wanganui,All combined,Solar (All),78,0.66884,1.361,17.446,2,63.000
28/02/2023,9,Wellington,All combined,Solar (All),98,0.43461,2.266,23.121,1,5.000
28/02/2023,16,Tasman,All combined,Solar (All),47,2.72780,0.527,11.203,0,
28/02/2023,17,Nelson,All combined,Solar (All),53,1.90853,0.813,15.332,0,
28/02/2023,18,Marlborough,All combined,Solar (All),38,1.65794,0.410,10.784,0,
28/02/2023,12,West Coast,All combined,Solar (All),13,0.57446,0.121,9.308,0,
28/02/2023,13,Canterbury,All combined,Solar (All),293,1.03198,4.791,16.351,4,13.250
28/02/2023,14,Otago,All combined,Solar (All),88,0.65977,1.124,12.770,0,
28/02/2023,15,Southland,All combined,Solar (All),31,0.66652,0.358,11.554,0,
31/03/2023,1,Northland,All combined,Solar (All),214,2.51824,3.518,16.439,1,38.000
31/03/2023,2,Auckland,All combined,Solar (All),440,0.66517,12.479,28.362,10,127.010
31/03/2023,3,Waikato,All combined,Solar (All),173,0.85096,4.804,27.767,1,110.000
31/03/2023,4,Bay of Plenty,All combined,Solar (All),129,0.94416,2.193,16.998,4,8.300
31/03/2023,5,Gisborne,All combined,Solar (All),12,0.86269,0.090,7.525,0,
31/03/2023,6,Hawke's Bay,All combined,Solar (All),114,1.52366,1.889,16.574,1,20.000
31/03/2023,7,Taranaki,All combined,Solar (All),46,0.87853,0.695,15.100,0,
31/03/2023,8,Manawatu-Wanganui,All combined,Solar (All),79,0.67654,1.337,16.921,4,6.295
31/03/2023,9,Wellington,All combined,Solar (All),101,0.44103,2.276,22.532,1,4.890
31/03/2023,16,Tasman,All combined,Solar (All),48,2.76657,0.533,11.094,0,
31/03/2023,17,Nelson,All combined,Solar (All),53,1.89083,0.813,15.332,0,
31/03/2023,18,Marlborough,All combined,Solar (All),39,1.71353,0.413,10.582,1,2.920
31/03/2023,12,West Coast,All combined,Solar (All),13,0.57319,0.121,9.308,0,
